date,category_label,category_value,downloads
2019-05-25,combined,py3.6-marshmallow2,2890
2019-05-25,combined,py3.6-marshmallow2-no_linux,114
2019-05-25,combined,py3.4-marshmallow2,149
2019-05-25,combined,py3.7-marshmallow3,451
2019-05-25,combined,py3.7-marshmallow2-no_linux,231
2019-05-25,combined,py3.5-marshmallow2,745
2019-05-25,combined,py3.7-marshmallow2,1769
2019-05-25,combined,py2.7-marshmallow3,493
2019-05-25,python_major,2,6176
2019-05-25,python_major,2-no_linux,33
2019-05-25,python_major,3,7086
2019-05-25,python_major,3-no_linux,444
2019-05-25,python_minor,2.6,3
2019-05-25,python_minor,3.7-no_linux,270
2019-05-25,python_minor,3.5,1047
2019-05-25,python_minor,2.7,6173
2019-05-25,python_minor,2.7-no_linux,33
2019-05-25,python_minor,3.5-no_linux,47
2019-05-25,python_minor,3.6,3665
2019-05-25,python_minor,3.6-no_linux,127
2019-05-25,python_minor,3.4,152
2019-05-25,python_minor,3.7,2222
2019-05-25,marshmallow_major,3-no_linux,53
2019-05-25,marshmallow_major,2-no_linux,423
2019-05-25,marshmallow_major,2,11234
2019-05-25,marshmallow_major,3,2024
2019-05-25,marshmallow_version,2.19.0-no_linux,1
2019-05-25,marshmallow_version,2.15.0-no_linux,1
2019-05-25,marshmallow_version,3.0.0rc3-no_linux,1
2019-05-25,marshmallow_version,2.1.0,1
2019-05-25,marshmallow_version,3.0.0b16-no_linux,1
2019-05-25,marshmallow_version,3.0.0b2-no_linux,1
2019-05-25,marshmallow_version,2.0.0b4,1
2019-05-25,marshmallow_version,2.19.1-no_linux,1
2019-05-25,marshmallow_version,2.0.0b2,1
2019-05-25,marshmallow_version,3.0.0b5-no_linux,1
2019-05-25,marshmallow_version,2.9.0,1
2019-05-25,marshmallow_version,2.3.0-no_linux,1
2019-05-25,marshmallow_version,2.12.1,1
2019-05-25,marshmallow_version,3.0.0b9-no_linux,1
2019-05-25,marshmallow_version,2.15.1-no_linux,1
2019-05-25,marshmallow_version,2.13.1-no_linux,1
2019-05-25,marshmallow_version,3.0.0b3-no_linux,1
2019-05-25,marshmallow_version,2.16.2,2
2019-05-25,marshmallow_version,2.17.0-no_linux,2
2019-05-25,marshmallow_version,2.6.0-no_linux,2
2019-05-25,marshmallow_version,3.0.0b12-no_linux,2
